MainID,TaxonID,DataSourceID,BiotopeID,LocationID,SamplingUnits,SamplingProtocol,SourceDimension,SamplingEffort,SpatialDensity,SourceTransform,SourceTransformReference,AssociatedDataSets,Reliability,StartYear,EndYear,SamplingFrequency,DatasetLength,Notes,SiblyFittedTheta,SiblyThetaCILower,SiblyThetaCIUpper,SiblyExtremeNEffect,SiblyReturnRate,SiblyCarryingCapacity
1618,48,301,280,10018,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1947,1989,"1",4.3000000000000000e+01,"Chaput, G., and R. Jones. 1992. Stock-recruit relationship for multi-sea-winter salmon from the Margaree River, N.S. CAFSAC Res. Doc. 92/124: 17 p. , updated by Ross Claytor",-2.0000000000000000e+00,-6.3100000000000005e+00,3.1600000000000001e+01,0,,
1619,48,301,280,10019,"Angled large kelt","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1969,1981,"1",1.3000000000000000e+01,"Chadwick, E. M. P., and R. G. Randall. 1986. A stock-recruitment relationship for Miramichi River. North American Journal of Fisheries Management 6: 200-203.",-3.1600000000000001e+01,-3.1600000000000001e+01,-1.0000000000000001e-01,0,,
1620,48,301,280,10020,"Eggs","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1954,1961,"1",8.0000000000000000e+00,"Elson, P. F. 1975. Atlantic salmon rivers smolt production and optimal spawning, an overview of natural production.  International Atlantic Salmon Foundation Special Publication Series 6: 96-119.",,,,0,,
1621,48,301,280,10021,"Angled large salmon","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1971,1981,"1",1.1000000000000000e+01,"Chadwick, E. M. P., and R. G. Randall. 1983. Assessment of the Restigouche River salmon stock in 1882. CAFSAC Res. Doc. 83/30: 20 p.",-1.5800000000000001e+00,-3.1600000000000001e+01,2.5100000000000002e+00,0,,
1624,48,301,280,10024,"Eggs","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1968,1976,"1",9.0000000000000000e+00,"Watt, W. D., and G. H. Penney. 1980. Juvenile salmon survival in the Saint John River System. Can. Tech. Rep. Fish. Aquat. Sci. 936: 13 p.",,,,0,,
1625,48,301,280,10025,"Eggs","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1980,1992,"1",1.3000000000000000e+01,"Caron, F. 1992. Relation entre le nombre d'oeufs d'eposes et la production de saumonneaux dans les Rivieres de la Trinite et Bec-Scie. CAFSAC Res. Doc. 92/125: 23 p.",-4.0000000000000002e-01,-3.1600000000000001e+01,1.5800000000000001e+01,0,,
1626,48,301,280,10026,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1971,1986,"1",1.6000000000000000e+01,"Chaput, G., C. Mullins, and E. M. P. Chadwick. 1992. Stock-recruit relationship for Atlantic salmon from Western Arm Brook, Newfoundland. CAFSAC Res. Doc. 92/123: 13 p.",5.9999999999999998e-01,-5.0000000000000000e-01,2.5100000000000002e+00,0,,
1628,10028,301,280,10028,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",1.0000000000000000e+00,1967,1987,"1",2.1000000000000000e+01,"Savoy, T. J., and V. A. Crecco. 1988. The timing and significance of density-dependent and density-independent mortality of American shad,  Alosa sapidissima. Fish. Bull. 86: 467-482.",-8.0000000000000004e-01,-3.1600000000000001e+01,3.1600000000000001e+00,0,,
1629,48,301,280,10022,"Fry","Count","Density","Sample","per m^2","None","None","None",-1.0000000000000000e+00,1967,1972,"1",6.0000000000000000e+00,"Gardiner, R., and P. Shackley. 1991. Stock and recruitment and inversely density-dependent growth of salmon,  Salmo salar L., in a Scottish stream. J. Fish. Bio. (1991) 38: 691-696. ",,,,0,,
1632,10032,301,280,10032,"Unknown","Unknown","Index","Unknown","Unknown","Unknown","Unknown","None",-1.0000000000000000e+00,1953,1965,"1",1.3000000000000000e+01,"Saishu, K. 1968. Reproductive curve of the stock of  Argyrosomus nibe, Kuroguchi, in the East China Sea. Jap. J. Ecol. 18: 32-39.",,,,0,,
1633,10033,301,280,10002,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1968,1988,"1",2.1000000000000000e+01,"Jessop, B. M. 1990. Stock-recruitment relationships of alewives and blueback herring returning to the Mactaquac Dam, Saint John River, New Brunswick. North American Journal of Fisheries Management 10: 19-32.",5.0000000000000000e-01,-5.9999999999999998e-01,2.0000000000000000e+00,0,,
1634,10034,301,280,10034,"Eggs","Count","Transformed Count","Sample","None","x 10^n","x 10^6","None",-1.0000000000000000e+00,1974,1984,"1",1.1000000000000000e+01,"Brown, E. H. Jr., R. L. Argyle, N. R. Payne, and M. E. Holey. 1987. Yield and dynamics of destablized chub ( Coregonus spp.) populations in Lake Michigan and Huron, 1950-84. Can. J. Fish. Aquat. Sci. 44(Suppl. 2): 371-383.",,,,0,,
1637,10037,301,280,10037,"All Individuals","Count","Count","per tow","None","None","None","None",-1.0000000000000000e+00,1976,1986,"1",1.1000000000000000e+01,"Mooij, W.M., W.L.T. Van Denses, and E.H.R.R. Lammens. 1996. Formation of year-class strength in the bream population in the shallow eutrophic Lake Tjeukemeer. J. Fish Biol. 48:30-39.",,,,0,,
1638,10038,301,105,10038,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1984,1990,"1",7.0000000000000000e+00,"De Gisi, J. S. 1994. Year class strength and catchability of mountain lake brook trout. Master's Thesis. The University of British Columbia Dec. 1994.",-3.1600000000000001e+01,-3.1600000000000001e+01,3.1600000000000001e+00,0,,
1641,10038,301,105,10040,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1984,1990,"1",7.0000000000000000e+00,"De Gisi, J. S. 1994. Year class strength and catchability of mountain lake brook trout. Master's Thesis. The University of British Columbia Dec. 1994.",,,,0,,
1643,10038,301,105,10042,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1984,1990,"1",7.0000000000000000e+00,"De Gisi, J. S. 1994. Year class strength and catchability of mountain lake brook trout. Master's Thesis. The University of British Columbia Dec. 1994.",,,,0,,
1646,10038,301,105,10044,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1984,1989,"1",6.0000000000000000e+00,"De Gisi, J. S. 1994. Year class strength and catchability of mountain lake brook trout. Master's Thesis. The University of British Columbia Dec. 1994.",,,,0,,
1647,10038,301,105,10045,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1984,1990,"1",7.0000000000000000e+00,"De Gisi, J. S. 1994. Year class strength and catchability of mountain lake brook trout. Master's Thesis. The University of British Columbia Dec. 1994.",,,,0,,
1648,10038,301,105,10048,"Eggs","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1949,1957,"1",9.0000000000000000e+00,"Shetter, D. S. 1961. Survival of brook trout from egg to fingerling stage in two Michigan trout streams. Trans. Amer. Fish. Soc. 90: 252-258.",,,,0,,
1649,10038,301,105,10049,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1984,1990,"1",7.0000000000000000e+00,"De Gisi, J. S. 1994. Year class strength and catchability of mountain lake brook trout. Master's Thesis. The University of British Columbia Dec. 1994.",,,,0,,
1651,10038,301,105,10051,"All Individuals","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1984,1990,"1",7.0000000000000000e+00,"De Gisi, J. S. 1994. Year class strength and catchability of mountain lake brook trout. Master's Thesis. The University of British Columbia Dec. 1994.",,,,0,,
1655,10055,301,280,10055,"Tonnes","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1970,1990,"1",2.1000000000000000e+01,"Anon. 1988. Report of the Blue Whiting Assesment Working Group. ICES Doc. C.M. 1988/Assess: 6.; Anon. 1991. Report of the Blue Whiting Assesment Working Group. ICES Doc. C.M. 1991/Assess: 2.; Anon. 1992. Report of the Blue Whiting Assesment Working Group. ICES Doc. C.M. 1992/Assess: 3.",,,,0,,
1656,10055,301,280,10056,"Tonnes","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1981,1990,"1",1.0000000000000000e+01,"Anon. 1991. Report of the Blue Whiting Assesment Working Group. ICES Doc. C.M. 1991/Assess: 2.; Anon. 1992. Report of the Blue Whiting Assesment Working Group. ICES Doc. C.M. 1992/Assess: 3.",,,,0,,
1657,53,301,280,10057,"Tonnes","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1978,1991,"1",1.4000000000000000e+01,"Pers. Comm. with H. Vilhjalmsson, Institute of Marine Research, Iceland.",,,,0,,
1659,53,301,280,16,"Tonnes","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^3","9337",-1.0000000000000000e+00,1973,1994,"1",2.2000000000000000e+01,"Report of the Atlanto-Scandian Herring and Capelin Working Group. ICES Doc. C.M. 1995/Assess: 9.  Anon. 1994. Report of the Atlanto-Scandian Herring and Capelin Working Group. ICES Doc. C.M. 1994/Assess: 8. ",-2.9999999999999999e-01,-2.0000000000000000e+00,5.0000000000000000e-01,0,,
1660,10060,301,280,10060,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1951,1976,"1",2.6000000000000000e+01,"Healey, M. C. 1982. Catch, escapement and stock-recruitment for British Columbia chinook salmon since 1951. Can. Tech. Rep. Fish. Aquat. Sci. 1107. ",,,,0,,
1663,10063,301,280,10063,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1920,1957,"1",3.8000000000000000e+01,"Hiramatsu, K. 1992. A Statistical study of fish population dynamics using maximum likelihood method - Parameter estimation and model selection. Bull. Nat. Res. Inst. Far Seas Fish. No.29: 57 p.(original from Bulletin of the Japanese Society of Scientific Fisheries 31:957-963.)",,,,0,,
1664,10063,301,280,10152,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1948,1977,"1",3.0000000000000000e+01,"Beacham, T. D. 1984. Catch, escapement, and exploitation of chum salmon in British Columbia, 1951-1981.  Can. Tech. Rep. Fish. Aquat. Sci. 1270: 201 p.",-8.0000000000000004e-01,-3.9800000000000000e+00,1.9000000000000001e+00,0,,
1665,10063,301,280,10065,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1961,1974,"1",1.4000000000000000e+01,"Hilborn, and Walters. 1992. Quantitative Fisheries Stock Assessment:  Choice, Dynamics & Uncertainty. Pers. Comm. with P. Starr, DFO.",1.0000000000000001e-01,-3.1600000000000001e+00,3.1600000000000001e+00,0,,
1666,10063,301,280,10066,"Eggs","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1947,1960,"1",1.4000000000000000e+01,"Parker, R. R. 1962. A Concept of the Dynamics of Pink Salmon Populations.  In N. J. Wilimovsky [ed.] Symposium on Pink Salmon.",5.0000000000000000e-01,-2.5100000000000002e+00,3.1600000000000001e+00,0,,
1667,10063,301,280,10067,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1955,1987,"1",3.3000000000000000e+01,"Gould, A. P., W. H. Luedke, M. K. Farwell, and L. Hop Wo. 1991.  Review and analysis of the 1987 chum salmon season in the Johnstone Strait to Fraser River Study Area.  Can. Man. Rep. Fish. Aquat. Sci. 2107: 87 p.",-1.2600000000000000e+00,-3.1600000000000001e+00,5.9999999999999998e-01,0,,
1668,10063,301,280,10068,"Females","Count","Count","Sample","None","None","None","None",-1.0000000000000000e+00,1939,1954,"1",1.6000000000000000e+01,"INPFC Bull. 10: 78 p.",,,,0,,
1669,10063,301,280,10069,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1948,1977,"1",3.0000000000000000e+01,"Beacham, T. D. 1984. Catch, escapement, and exploitation of chum salmon in British Columbia, 1951-1981.  Can. Tech. Rep. Fish. Aquat. Sci. 1270: 201 p.",1.4000000000000001e+00,-4.0000000000000002e-01,3.1600000000000001e+00,0,,
1670,10063,301,280,10070,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1953,1977,"1",2.5000000000000000e+01,"Beacham, T. D. 1984. Catch, escapement, and exploitation of chum salmon in British Columbia, 1951-1981.  Can. Tech. Rep. Fish. Aquat. Sci. 1270: 201 p.",4.0000000000000002e-01,-1.2600000000000000e+00,2.0000000000000000e+00,0,,
1671,10063,301,280,10071,"All Individuals","Count","Transformed Count","Sample","None","x 10^n","x 10^3","None",-1.0000000000000000e+00,1953,1977,"1",2.5000000000000000e+01,"Beacham, T. D. 1984. Catch, escapement, and exploitation of chum salmon in British Columbia, 1951-1981.  Can. Tech. Rep. Fish. Aquat. Sci. 1270: 201 p.",-2.0000000000000001e-01,-2.0000000000000000e+00,1.7000000000000000e+00,0,,
1672,10072,301,280,10072,"Pounds","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^6","None",-1.0000000000000000e+00,1928,1981,"1",5.4000000000000000e+01,"Prager, M. H., and A. D. MacCall. 1988. CalCOFI Rep. Vol XXIX  &  Prager, M. H., and A.D. MacCall. 1993. FisheryBulletin, U.S. 91:310-327.",,,,0,,
1673,10072,301,280,10073,"Tonnes","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^3","1674",-1.0000000000000000e+00,1971,1988,"1",1.8000000000000000e+01,"Matsuda, H., T. Kishida, and T. Kidachi. 1992. Optimal harvesting policy for chub mackerel (Scomber japonicus) in Japan under a fluctuating environment. Can. J. Fish. Aquat. Sci. 49: 1796-1800.",,,,0,,
1674,10072,301,280,10073,"Eggs","Count","Transformed Count","Sample","None","x 10^n","x 10^12","1673",-1.0000000000000000e+00,1951,1970,"1",2.0000000000000000e+01,"Watanabe, T.  1972.  The Recent Trend in the Stock Size of the Pacific Population of the Common Mackerel off Honshu, Japan, as Viewed from Egg Abundance.",,,,0,,
1677,104,301,280,10077,"Tonnes","Harvest","Biomass","Harvest","None","None","None","None",-1.0000000000000000e+00,1956,1989,"1",3.4000000000000000e+01,"Horsted Sv. Aa., J. Messtorff, and A. Schumacher. 1960. Status of subarea 1 cod and estimates of stock and yield for 1983-85. NAFO SCR Doc. 83/VI/60(Revised): 43 p.; Hanson, H., and E. Buch. 1986. Prediction of year-class strength of Atlantic cod off west Greenland. NAFO Sci. Coun. Studies 10: 7-11.; Anon. 1990. Report of the Working Group on Cod Stocks off East Greenland. ICES Doc. C.M. 1990/Assess: 12.; LAND 1954-1965: Garrod, D. J. 1969. Empirical assessments of catch/effort relationships in North Atlantic cod stocks. ICNAF Res. Bull. Num. 6.; LAND 1966-1967: Messtorff. 1968. Summary of research and status of fisheries in subarea 1, 1967. ICNAF Res. Doc. 68/101.",,,,0,,
1678,104,301,280,10078,"Tonnes","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^3","6775",-1.0000000000000000e+00,1962,1992,"1",3.1000000000000000e+01,"Baird, J. W., C. A. Bishop, W. B. Brodie,  and E. F. Murphy. 1992.  An assessment of the cod stock in NAFO divisions 2J3KL. NAFO SCR Doc. 92/18: 69 p.; Bishop C. A., E. F. Murphy, M. B. Davis, J. W. Baird, and G. A. Rose. 1993.  An assessment of the cod stock in NAFO divisions 2J+3KL. NAFO SCR Doc. 93/86: 51 p.; Bishop, C. A., J. Anderson, E. Dalley, M. B. Davis, E. F. Murphy, G. A. Rose, D. E. Stansbury, C. Taggart, and G. Winters. 1994. An assessment of the cod stock in NAFO divisions 2J+3KL. NAFO SCR Doc. 94/40: 50 p.",,,,0,,
1679,104,301,280,10079,"Unknown","Unknown","Mean norm.","Sample","Unknown","Unknown","Unknown","None",-1.0000000000000000e+00,1978,1990,"1",1.3000000000000000e+01,"Cardenas, E. de and A. Avila de Melo. 1991. Trends in the population of 3M cod and biological reference points: an approach using survey data. NAFO SCR Doc. 91/67: 13 p.",,,,0,,
1681,104,301,280,10081,"Tonnes","Harvest","Biomass","Harvest","None","None","None","None",-1.0000000000000000e+00,1959,1993,"1",3.5000000000000000e+01,"Anon. 1988. Provisional report of scientific council, June 1988 meeting. NAFO SCS Doc. 88/20: 117 p.; Anon. 1990. Report of the ICES Study Group on cod stock fluctuations. ICES Doc. C.M. 1990/G: 50.; Baird, J. W., C. A. Bishop, and E. F. Murphy. 1991. An assessment of the cod stock in NAFO div. 3NO. NAFO SCR Doc 91/83: 33 p.; Paz, J., and M. G. Larraneta. 1990. Year-class variations of American plaice and yellowtail flounder in div. 3LNO and the abundance of other commercial fish. NAFO SCR Doc. 90/114: 10 p.; Baird, J. W., C. A. Bishop, and E. F. Murphy. 1992. An assessment of the cod stock in NAFO div. 3NO. NAFO SCR Doc. 92/75: 28 p.; Davis, M. B., C. A. Bishop, D. E. Stansbury, and E. F. Murphy. 1994. Update of the assessment of the cod stock in div. 3NO. NAFO SC Working Paper 94/10: 13.",,,,0,,
1682,104,301,280,10082,"Unknown","Unknown","SPA","Sample","Unknown","Unknown","Unknown","None",-1.0000000000000000e+00,1974,1993,"1",2.0000000000000000e+01,"Frechet, A. 1988. Evaluation du stock de morue de la subdivision 3Pn et des divisions 4R et 4S de l'OPANO. CAFSAC Res. Doc. 88/24: 66 p.; update by Frechet, A. and P. Schwab. 1990.; Anon. 1989. Advice on the management of groundfish stocks in 1990. CAFSAC Advisory Document 89/12: 82 p.; Pers. Comm. with A. Frechet.  Maguire, J.J. & P.M. Mace. 1993 in Risk Evaluation... Can. Spec. Pupl. Fish. Aquat. Sci. 120 page 325 (for FMAX).",,,,0,,
