LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
2044,"Jelenia Gora","Jelenia Gora","Legnica","Poland","Europe","Not applicable",1.5000000000000000e+01,4.5000000000000000e+01,"E",5.0000000000000000e+01,5.5000000000000000e+01,"N",1.5750000000000000e+01,5.0916666666666664e+01,50.9200000000,15.7500000000,50.9200000000,15.7500000000,,,"None",3,1
2045,"Legnica","Legnica","Legnica","Poland","Europe","Not applicable",1.6000000000000000e+01,1.0000000000000000e+01,"E",5.1000000000000000e+01,1.2000000000000000e+01,"N",1.6166666666666668e+01,5.1200000000000003e+01,51.2000000000,16.1700000000,51.2000000000,16.1700000000,,,"None",3,1
2046,"Leszno","Leszno","Leszno","Poland","Europe","Not applicable",1.6000000000000000e+01,3.5000000000000000e+01,"E",5.1000000000000000e+01,5.1000000000000000e+01,"N",1.6583333333333332e+01,5.1850000000000001e+01,51.8500000000,16.5800000000,51.8500000000,16.5800000000,,,"None",3,1
2047,"Opole","Opole","Opole","Poland","Europe","Not applicable",1.7000000000000000e+01,5.6000000000000000e+01,"E",5.0000000000000000e+01,4.0000000000000000e+01,"N",1.7933333333333334e+01,5.0666666666666664e+01,50.6700000000,17.9300000000,50.6700000000,17.9300000000,,,"None",3,1
2048,"Pila","Pila","Pila","Poland","Europe","Not applicable",1.6000000000000000e+01,4.4000000000000000e+01,"E",5.3000000000000000e+01,9.0000000000000000e+00,"N",1.6733333333333334e+01,5.3149999999999999e+01,53.1500000000,16.7300000000,53.1500000000,16.7300000000,,,"None",3,1
2049,"Poznan","Poznan","Poznan","Poland","Europe","Not applicable",1.6000000000000000e+01,5.3000000000000000e+01,"E",5.2000000000000000e+01,2.5000000000000000e+01,"N",1.6883333333333333e+01,5.2416666666666664e+01,52.4200000000,16.8800000000,52.4200000000,16.8800000000,,,"None",3,1
2050,"Szczecin","Szczecin","Szczecin","Poland","Europe","Not applicable",1.4000000000000000e+01,3.2000000000000000e+01,"E",5.3000000000000000e+01,2.5000000000000000e+01,"N",1.4533333333333333e+01,5.3416666666666664e+01,53.4200000000,14.5300000000,53.4200000000,14.5300000000,,,"None",3,1
2051,"Walbrzych","Walbrzych","Walbrzych","Poland","Europe","Not applicable",1.6000000000000000e+01,1.9000000000000000e+01,"E",5.0000000000000000e+01,4.8000000000000000e+01,"N",1.6316666666666666e+01,5.0799999999999997e+01,50.8000000000,16.3200000000,50.8000000000,16.3200000000,,,"None",3,1
2052,"Wroclaw","Wroclaw","Wroclaw","Poland","Europe","Not applicable",1.7000000000000000e+01,0.0000000000000000e+00,"E",5.1000000000000000e+01,5.0000000000000000e+00,"N",1.7000000000000000e+01,5.1083333333333336e+01,51.0800000000,17.0500000000,51.0800000000,17.0500000000,,,"None",3,1
2053,"Carbondale","Carbondale, Jackson County","Illinois","USA","North America","Not applicable",8.9000000000000000e+01,1.2000000000000000e+01,"W",3.7000000000000000e+01,4.3000000000000000e+01,"N",-8.9200000000000003e+01,3.7716666666666669e+01,37.7200000000,-89.2000000000,37.7200000000,-89.2000000000,,,"None",3,1
2054,"Algonquin National Park","Algonquin Park","Ontario","Canada","North America","Not applicable",7.8000000000000000e+01,3.6000000000000000e+01,"W",4.5000000000000000e+01,3.4000000000000000e+01,"N",-7.8599999999999994e+01,4.5566666666666670e+01,49.1500000000,-77.5000000000,45.1800000000,-79.2800000000,,,"None",4,1
2055,"Gavleborg county","Not applicable","Gavleborg","Sweden","Europe","Not applicable",1.6000000000000000e+01,3.0000000000000000e+01,"E",6.1000000000000000e+01,3.0000000000000000e+01,"N",1.6500000000000000e+01,6.1500000000000000e+01,62.3300000000,17.5000000000,60.2000000000,14.5000000000,,,"None",3,1
2056,"Barnfield","Egerton","Kent","UK - England","Europe","Not applicable",0.0000000000000000e+00,4.5000000000000000e+01,"E",5.1000000000000000e+01,1.2000000000000000e+01,"N",7.5000000000000000e-01,5.1200000000000003e+01,51.2000000000,0.7500000000,51.2000000000,0.7500000000,,,"None",5,2
2057,"Bangor","Bangor","Gwynedd","UK - Wales","Europe","Not applicable",4.0000000000000000e+00,8.0000000000000000e+00,"W",5.3000000000000000e+01,1.3000000000000000e+01,"N",-4.1333333333333337e+00,5.3216666666666669e+01,53.2200000000,-4.2200000000,53.2200000000,-4.2200000000,,,"None",5,1
2058,"Spurn Head","Patrington","East Riding of Yorkshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,7.0000000000000000e+00,"E",5.3000000000000000e+01,3.0000000000000000e+01,"N",1.1666666666666667e-01,5.3500000000000000e+01,53.5700000000,0.1200000000,53.5700000000,0.1200000000,,,"None",5,2
2059,"Stratfield Mortimer","Stratfield Mortimer","Berkshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,5.0000000000000000e+00,"W",5.1000000000000000e+01,2.0000000000000000e+01,"N",-1.0833333333333333e+00,5.1333333333333336e+01,51.3700000000,-1.0300000000,51.3700000000,-1.0300000000,,,"None",5,1
2060,"Brno","Brno","Jihomoravsky","Czech Republic","Europe","Not applicable",1.6000000000000000e+01,4.0000000000000000e+01,"E",4.9000000000000000e+01,1.2000000000000000e+01,"N",1.6666666666666668e+01,4.9200000000000003e+01,49.2000000000,16.6700000000,49.2000000000,16.6700000000,,,"None",3,1
2061,"Ceske Budejovice","Ceske Budejovice","Jihocesky","Czech Republic","Europe","Not applicable",1.4000000000000000e+01,3.0000000000000000e+01,"E",4.9000000000000000e+01,0.0000000000000000e+00,"N",1.4500000000000000e+01,4.9000000000000000e+01,49.0000000000,14.5000000000,49.0000000000,14.5000000000,,,"None",3,1
2062,"Karelia","Not applicable","Karelia","Russian Federation","Europe","Not applicable",3.5000000000000000e+01,0.0000000000000000e+00,"E",6.5000000000000000e+01,0.0000000000000000e+00,"N",3.5000000000000000e+01,6.5000000000000000e+01,66.6000000000,38.0000000000,60.7000000000,29.3000000000,,,"None",3,1
2063,"Mari (Mari El Republic)","Yoshkar - Ola","Mari El","Russian Federation","Europe","Not applicable",4.7000000000000000e+01,5.2000000000000000e+01,"E",5.6000000000000000e+01,3.8000000000000000e+01,"N",4.7866666666666667e+01,5.6633333333333333e+01,57.3300000000,50.1000000000,55.8000000000,45.6000000000,,,"None",3,1
2064,"Udmurt (Republic of Udmurtia)","Izhevsk","Udmurtia","Russian Federation","Europe","Not applicable",5.3000000000000000e+01,1.1000000000000000e+01,"E",5.6000000000000000e+01,4.9000000000000000e+01,"N",5.3183333333333330e+01,5.6816666666666670e+01,58.5000000000,54.3300000000,55.9000000000,51.1000000000,,,"None",3,1
2065,"Yakutia","Not applicable","Yakutskaya Republic","Russian Federation","Asia","Not applicable",1.3000000000000000e+02,0.0000000000000000e+00,"E",6.2000000000000000e+01,0.0000000000000000e+00,"N",1.3000000000000000e+02,6.2000000000000000e+01,75.7500000000,160.6700000000,55.5000000000,110.0000000000,,,"Eastern Siberia. Also known as Sakha.",3,1
2066,"Central Iowa","Not applicable","Iowa","USA","North America","Not applicable",9.3000000000000000e+01,0.0000000000000000e+00,"W",4.2000000000000000e+01,0.0000000000000000e+00,"N",-9.3000000000000000e+01,4.2000000000000000e+01,42.5000000000,-92.0000000000,41.4000000000,-94.6000000000,,,"None",3,1
2067,"Loppi","Loppi","Hame","Finland","Europe","Not applicable",2.5000000000000000e+01,0.0000000000000000e+00,"E",6.1000000000000000e+01,0.0000000000000000e+00,"N",2.5000000000000000e+01,6.1000000000000000e+01,60.7500000000,24.4300000000,60.7500000000,24.4300000000,,,"Approximate co-ordinates. Loppi lies approximately 80km north of Helsinki.",2,1
2068,"Palojarvi","Palojarvi","Lappi","Finland","Europe","Not applicable",2.2000000000000000e+01,4.7000000000000000e+01,"E",6.8000000000000000e+01,3.3000000000000000e+01,"N",2.2783333333333335e+01,6.8549999999999997e+01,66.6200000000,27.1300000000,66.6200000000,27.1300000000,,,"None",3,1
2069,"Northwest Germany","Not applicable","Not applicable","Germany","Europe","Not applicable",8.0000000000000000e+00,0.0000000000000000e+00,"E",5.3000000000000000e+01,0.0000000000000000e+00,"N",8.0000000000000000e+00,5.3000000000000000e+01,53.7500000000,9.0000000000,52.0000000000,6.7500000000,,,"None",3,1
2070,"Wageningen","Wageningen","Gelderland","Netherlands","Europe","Not applicable",5.0000000000000000e+00,4.0000000000000000e+01,"E",5.1000000000000000e+01,5.8000000000000000e+01,"N",5.6666666666666670e+00,5.1966666666666669e+01,51.9700000000,5.6700000000,51.9700000000,5.6700000000,,,"Text of source gives location as Wageningen, the graph label says Oranje Nassau's Oord, Holland.",4,1
2071,"Southern Manitoba","Not applicable","Manitoba","Canada","North America","Not applicable",9.8000000000000000e+01,0.0000000000000000e+00,"W",5.0000000000000000e+01,0.0000000000000000e+00,"N",-9.8000000000000000e+01,5.0000000000000000e+01,52.8300000000,-95.1500000000,49.0000000000,-101.5000000000,,,"None",3,1
2072,"Hokkaido, (district 15)","Not applicable","Hokkaido","Japan","Asia","Pacific",1.4300000000000000e+02,0.0000000000000000e+00,"E",4.3000000000000000e+01,3.0000000000000000e+01,"N",1.4300000000000000e+02,4.3500000000000000e+01,45.5000000000,145.7500000000,41.3700000000,139.4700000000,,,"Location of the district is unknown, so co-ordinates of Hakkaido Island have been given.",2,1
2073,"Hokkaido, (district 39)","Not applicable","Hokkaido","Japan","Asia","Pacific",1.4300000000000000e+02,0.0000000000000000e+00,"E",4.3000000000000000e+01,3.0000000000000000e+01,"N",1.4300000000000000e+02,4.3500000000000000e+01,45.5000000000,145.7500000000,41.3700000000,139.4700000000,,,"Location of the district is unknown, so co-ordinates of Hakkaido Island have been given.",2,1
2074,"Prague/Praha","Prague","Praha","Czech Republic","Europe","Not applicable",1.4000000000000000e+01,2.5000000000000000e+01,"E",5.0000000000000000e+01,5.0000000000000000e+00,"N",1.4416666666666666e+01,5.0083333333333336e+01,50.0800000000,14.4200000000,50.0800000000,14.4200000000,,,"None",4,1
2075,"South Saskatchewan, Canada","Not applicable","Saskatchewan","Canada","North America","Not applicable",1.0700000000000000e+02,0.0000000000000000e+00,"W",5.0000000000000000e+01,0.0000000000000000e+00,"N",-1.0700000000000000e+02,5.0000000000000000e+01,62.0000000000,-76.7200000000,49.0000000000,-110.0000000000,,,"Regions: South Saskatchewan and Hudson Bay",3,1
2076,"Middle Saskatchewan, Canada","Not applicable","Saskatchewan","Canada","North America","Not applicable",1.0700000000000000e+02,0.0000000000000000e+00,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-1.0700000000000000e+02,5.4000000000000000e+01,54.5000000000,-102.0000000000,52.7500000000,-108.5000000000,,,"Regions: Meadow lake, Prince Albert and Cumberland House",3,1
2077,"North Saskatchewan, Canada","Not applicable","Saskatchewan","Canada","North America","Not applicable",1.0700000000000000e+02,0.0000000000000000e+00,"W",5.7000000000000000e+01,0.0000000000000000e+00,"N",-1.0700000000000000e+02,5.7000000000000000e+01,60.0000000000,-101.7500000000,54.5000000000,-110.0000000000,,,"Regions: Pelican Narrows, Stanley, Isle a la Crosse and Athabasca",3,1
2079,"Western Iceland","Not applicable","Not applicable","Iceland","Europe","Not applicable",2.1000000000000000e+01,0.0000000000000000e+00,"W",6.5000000000000000e+01,0.0000000000000000e+00,"N",-2.1000000000000000e+01,6.5000000000000000e+01,66.5000000000,-13.5000000000,20.5000000000,-24.5000000000,,,"None",3,1
2080,"Atholl Estate","Not applicable","Perth and Kinross","UK - Scotland","Europe","Not applicable",4.0000000000000000e+00,0.0000000000000000e+00,"W",5.6000000000000000e+01,5.0000000000000000e+01,"N",-4.0000000000000000e+00,5.6833333333333336e+01,56.8300000000,-4.0000000000,56.8300000000,-4.0000000000,,,"None",3,1
2081,"England","Not applicable","Not applicable","UK - England","Europe","Not applicable",1.0000000000000000e+00,3.0000000000000000e+01,"W",5.3000000000000000e+01,0.0000000000000000e+00,"N",-1.5000000000000000e+00,5.3000000000000000e+01,55.8000000000,1.7667000000,49.9500000000,-5.7000000000,,,"None",4,1
2082,"Scotland - un-named area","Not applicable","Not applicable","UK - Scotland","Europe","Not applicable",4.0000000000000000e+00,0.0000000000000000e+00,"W",5.6000000000000000e+01,0.0000000000000000e+00,"N",-4.0000000000000000e+00,5.6000000000000000e+01,58.6700000000,-1.7700000000,54.6300000000,-7.6700000000,,,"Estimated co-ordinates",2,1
2083,"Solothurn","Solothurn","Solothurn","Switzerland","Europe","Not applicable",7.0000000000000000e+00,3.2000000000000000e+01,"E",4.7000000000000000e+01,1.3000000000000000e+01,"N",7.5333333333333332e+00,4.7216666666666669e+01,47.2200000000,7.5300000000,47.2200000000,7.5300000000,,,"Solothurn is a town and an administrative division.",4,1
2084,"Site 28 Monchegorsk, Kola Peninsula","Monchegorsk","Murmansk Oblast","Russian Federation","Europe","Not applicable",3.3000000000000000e+01,1.0000000000000000e+00,"E",6.7000000000000000e+01,5.5000000000000000e+01,"N",3.3016666666666666e+01,6.7916666666666671e+01,67.9200000000,33.0200000000,67.9200000000,33.0200000000,,,"28 km south of the smelter. Moderately polluted site.",3,1
2085,"Unknown site in Germany","Not applicable","Not applicable","Germany","Europe","Not applicable",1.1000000000000000e+01,0.0000000000000000e+00,"E",5.1000000000000000e+01,0.0000000000000000e+00,"N",1.1000000000000000e+01,5.1000000000000000e+01,54.9174000000,5.8694430000,47.2811010000,15.0380500000,,1.2000000000000000e+04,"None",1,2
10000,"Damariscotta Lake","Jefferson, Lincoln County","Maine","USA","North America","Not applicable",6.9000000000000000e+01,2.7000000000000000e+01,"W",4.4000000000000000e+01,1.0000000000000000e+01,"N",-6.9450000000000003e+01,4.4166666666666664e+01,44.1700000000,-69.5000000000,44.1700000000,-69.5000000000,,,"None",4,1
10001,"Lake Ontario","Not applicable","Not applicable","Multiple or International jurisdiction","North America","Not applicable",7.8000000000000000e+01,0.0000000000000000e+00,"W",4.3000000000000000e+01,3.0000000000000000e+01,"N",-7.8000000000000000e+01,4.3500000000000000e+01,44.2000000000,-46.1300000000,43.2000000000,-79.7500000000,,,"Canada and USA.",4,1
10002,"Saint John River","Not applicable","New Brunswick","Canada","North America","Not applicable",6.6000000000000000e+01,5.2000000000000000e+01,"W",4.5000000000000000e+01,5.5000000000000000e+01,"N",-6.6866666666666660e+01,4.5916666666666664e+01,47.3800000000,-66.0300000000,45.2200000000,-68.9000000000,,,"None",3,1
10003,"NAFO 3LNO","Not applicable","Not applicable","Multiple or International jurisdiction","Not applicable","Not applicable",5.0000000000000000e+01,3.0000000000000000e+01,"W",4.4000000000000000e+01,3.0000000000000000e+01,"N",-5.0500000000000000e+01,4.4500000000000000e+01,49.2000000000,-47.0000000000,39.0000000000,-55.0000000000,,,"None",3,1
10004,"NAFO 3Ps","Not applicable","Not applicable","Multiple or International jurisdiction","Not applicable","Not applicable",5.5000000000000000e+01,3.0000000000000000e+01,"W",4.6000000000000000e+01,0.0000000000000000e+00,"N",-5.5500000000000000e+01,4.6000000000000000e+01,47.5000000000,-54.0000000000,40.7500000000,-58.7500000000,,,"None",3,1
10006,"NAFO 5YZ","Not applicable","Not applicable","Multiple or International jurisdiction","Not applicable","Not applicable",6.8000000000000000e+01,4.0000000000000000e+01,"W",4.1000000000000000e+01,1.0000000000000000e+01,"N",-6.8666666666666671e+01,4.1166666666666664e+01,44.7500000000,-65.5000000000,37.7500000000,-70.8300000000,,,"None",3,1
10007,"Bay of Biscay","Not applicable","Not applicable","Spain","Europe","North Atlantic Ocean",3.0000000000000000e+00,0.0000000000000000e+00,"W",4.5000000000000000e+01,3.0000000000000000e+01,"N",-3.0000000000000000e+00,4.5500000000000000e+01,43.7800000000,-1.8300000000,43.2500000000,-7.9000000000,0.0000000000000000e+00,,"None",4,1
10010,"Bec-Scie River","Not applicable","Quebec","Canada","North America","Not applicable",6.4000000000000000e+01,4.5000000000000000e+01,"W",4.9000000000000000e+01,4.0000000000000000e+01,"N",-6.4750000000000000e+01,4.9666666666666664e+01,50.2500000000,-64.1700000000,47.0000000000,-70.5000000000,,,"Gulf of Saint Lawrence.",3,1
10011,"River Bush","Not applicable","Antrim, Northern Ireland","UK - Northern Ireland","Europe","Not applicable",6.0000000000000000e+00,3.0000000000000000e+01,"W",5.5000000000000000e+01,8.0000000000000000e+00,"N",-6.5000000000000000e+00,5.5133333333333333e+01,55.2200000000,-6.3200000000,55.1300000000,-6.5300000000,,,"None",3,1
10013,"Ellidaar River","Reykjavik","Gullbringu sysla","Iceland","Europe","Not applicable",2.2000000000000000e+01,0.0000000000000000e+00,"W",6.4000000000000000e+01,0.0000000000000000e+00,"N",-2.2000000000000000e+01,6.4000000000000000e+01,64.1000000000,-21.8300000000,64.1000000000,-21.8300000000,,,"None",3,1
10014,"Girnock Burn","Not applicable","Aberdeenshire","UK - Scotland","Europe","Not applicable",2.0000000000000000e+00,4.0000000000000000e+01,"W",5.7000000000000000e+01,5.0000000000000000e+00,"N",-2.6666666666666665e+00,5.7083333333333336e+01,57.1000000000,-3.0670000000,57.0500000000,-3.3000000000,,,"Girnock Burn is a tributary of the Aberdeenshire Dee.",3,2
10017,"Little Codroy River","Not applicable","Newfoundland","Canada","North America","Not applicable",5.9000000000000000e+01,0.0000000000000000e+00,"W",4.7000000000000000e+01,5.5000000000000000e+01,"N",-5.9000000000000000e+01,4.7916666666666664e+01,47.9200000000,-59.0000000000,47.9200000000,-59.0000000000,,,"None",3,1
10018,"Margaree River","Not applicable","Nova Scotia","Canada","North America","Not applicable",6.1000000000000000e+01,0.0000000000000000e+00,"W",4.6000000000000000e+01,3.0000000000000000e+01,"N",-6.1000000000000000e+01,4.6500000000000000e+01,46.5000000000,-61.1200000000,46.1200000000,-61.0700000000,,,"None",3,1
10019,"Miramichi River","Not applicable","New Brunswick","Canada","North America","Not applicable",6.5000000000000000e+01,3.0000000000000000e+01,"W",4.6000000000000000e+01,5.8000000000000000e+01,"N",-6.5500000000000000e+01,4.6966666666666669e+01,47.0800000000,-65.3300000000,46.7500000000,-65.8300000000,,,"None",3,1
10020,"Pollett River","Not applicable","New Brunswick","Canada","North America","Not applicable",6.5000000000000000e+01,5.0000000000000000e+00,"W",4.6000000000000000e+01,0.0000000000000000e+00,"N",-6.5083333333333329e+01,4.6000000000000000e+01,46.0000000000,-65.0300000000,45.8700000000,-65.1000000000,,,"None",3,1
